category,id,sku,name,url_key,price,regular_price,image
"Chips, Dips & Snacks",6318210,6222035227540,Balance Shots Protein Snacks with Sweet Corn - 70 g,balance-shots-protein-snacks-with-sweet-corn-70-g,20,20,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035227540_2.jpg
"Chips, Dips & Snacks",6318207,6222035227533,Balance Shots Protein Snacks with Sweet Cheese - 70 g,balance-shots-protein-snacks-with-sweet-cheese-70-g,20,20,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035227533_1.jpg
"Chips, Dips & Snacks",6309219,6223006319059,Abu Auf Sea Salt Flavored Pretzel - 200 g,abu-auf-sea-salt-flavored-pretzel-200-g,39.95,45.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223006319059_neww.jpg
"Chips, Dips & Snacks",6309216,6223006319028,Abu Auf BBQ Flavored Pretzel - 200 g,abu-auf-bbq-flavored-pretzel-200-g,39.95,45.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223006319028.jpg
"Chips, Dips & Snacks",6308955,6223000555057,Bake Rolz Ketchup - 45 g,bake-rolz-ketchup-45-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223000555057.jpg
"Chips, Dips & Snacks",6308952,6223000555033,Bake Rolz Cheese Mix - 45 g,bake-rolz-cheese-mix-45-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223000555033.jpg
"Chips, Dips & Snacks",6113019,6224010267893,Funday Salted Popcorn - 45 g,funday-salted-popcorn-45-g,9.5,9.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224010267893.jpg
"Chips, Dips & Snacks",6112977,6224010267886,Funday Pizza Popcorn - 45 g,funday-pizza-popcorn-45-g,9.5,9.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224010267886.jpg
"Chips, Dips & Snacks",6112974,6224010267879,Funday Cheese Popcorn - 45 g,funday-cheese-popcorn-45-g,9.5,9.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224010267879.jpg
"Chips, Dips & Snacks",5940885,6222035229063,Jaguar Cloud Nine Caramel Snacks - 55 g,jaguar-cloud-nine-caramel-snacks-55-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035229063.jpg
"Chips, Dips & Snacks",5864375,6223012522313,Crumbz Pretzel with BBQ and Honey - 40 g,crumbz-pretzel-with-bbq-and-honey-40-g,7.45,7.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223012522313.jpg
"Chips, Dips & Snacks",5846168,6223015760972,Raw Kettle Cooked Potato with Sweet Lemon Flavor - 30 g,raw-kettle-cooked-potato-with-sweet-lemon-flavor-30-g,12,12,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223015760972.jpg
"Chips, Dips & Snacks",5822584,6224010521667,Kayy Protein Puffs with Mustard & Honey - 60 g,kayy-protein-puffs-with-mustard-and-honey-60-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224010521667.jpg
"Chips, Dips & Snacks",5822581,6224010521650,Kayy Protein Puffs with Jalapeno - 60 g,kayy-protein-puffs-with-jalapeno-60-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224010521650.jpg
"Chips, Dips & Snacks",5822578,6224010521643,Kayy Protein Puffs with Ranch - 60 g,kayy-protein-puffs-with-ranch-60-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224010521643.jpg
"Chips, Dips & Snacks",5822575,6224010521612,Kayy Protein Puffs with Sour Cream & Onion - 60 g,kayy-protein-puffs-with-sour-cream-and-onion-60-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224010521612.jpg
"Chips, Dips & Snacks",5811155,6221333002125,Sun Bites Toasted Bread Bites with Salt and Butter - 68 g,sun-bites-toasted-bread-bites-with-salt-and-butter-68-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002125.jpg
"Chips, Dips & Snacks",5793670,5701397326548,Kettle Cooked Potato Chips with Paprika - 150 g,kettle-cooked-potato-chips-with-paprika-150-g,139.95,139.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/7/5701397326548.jpg
"Chips, Dips & Snacks",5793667,5701397301361,Kettle Cooked Potato Chips with Jalapeno - 150 g,kettle-cooked-potato-chips-with-jalapeno-150-g,139.95,139.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/7/5701397301361.jpg
"Chips, Dips & Snacks",5793664,5701397301330,Kettle Cooked Potato Chips with Salt & Vinegar - 150 g,kettle-cooked-potato-chips-with-salt-and-vinegar-150-g,139.95,139.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/7/5701397301330.jpg
"Chips, Dips & Snacks",5787262,6221031003998,Chipsy Salt - 105 g,chipsy-salt-105-g,15,15,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221031003998.jpg
"Chips, Dips & Snacks",5787259,6221031003974,Chipsy Tomato - 105 g,chipsy-tomato-105-g,15,15,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221031003974.jpg
"Chips, Dips & Snacks",5747940,6225000617131,Nachito Tortilla with Texas Sauce - 50 g,nachito-tortilla-with-texas-sauce,59.45,59.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000617131.jpg
"Chips, Dips & Snacks",5747937,6225000617124,Nachito Tortilla with Sweet Chilli Sauce - 50 g,nachito-tortilla-with-sweet-chilli-sauce,59.45,59.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000617124.jpg
"Chips, Dips & Snacks",5747934,6225000617117,Nachito Nachos with Cheddar Cheese Sauce - 50 g,nachito-nachos-with-cheddar-cheese-sauce,59.45,59.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000617117neww_imagee.jpg
"Chips, Dips & Snacks",5747865,6223007673532,Bravo Chips Chilli and Lemon - 65 g,bravo-chips-chilli-and-lemon-65-g,15,15,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007673532.jpg
"Chips, Dips & Snacks",5747862,6223007670326,Go Mix Cream with Herbs Crunchies - 75 g,go-mix-cream-with-herbs-crunchies-75-g,15,15,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007670326.jpg
"Chips, Dips & Snacks",5747859,6223007670319,Go Mix Sweet Chilli Crunchies - 75 g,go-mix-sweet-chilli-crunchies-75-g,15,15,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007670319.jpg
"Chips, Dips & Snacks",5747856,6223007670296,Go Mix Salt and Vinegar Crunchies - 75 g,go-mix-salt-and-vinegar-crunchies-75-g,15,15,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007670296.jpg
"Chips, Dips & Snacks",5722329,6221333002859,Chipsy Forno Tomato - 42 g,chipsy-forno-tomato-42-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002859.jpg
"Chips, Dips & Snacks",5722326,6221333002842,Chipsy Forno Greek Spices - 42 g,chipsy-forno-greek-spices-42-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002842.jpg
"Chips, Dips & Snacks",5722323,6221333002835,Chipsy Forno French Cheese - 42 g,chipsy-forno-french-cheese-42-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002835.jpg
"Chips, Dips & Snacks",5722320,6221333002828,Chipsy Forno Cheese and Sweet Pepper - 42 g,chipsy-forno-cheese-and-sweet-pepper-42-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002828.jpg
"Chips, Dips & Snacks",5722317,6221333002118,Sunbites Bread Bites with Tomato and Herbs - 68 g,sunbites-bread-bites-with-tomato-and-herbs-68-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002118.jpg
"Chips, Dips & Snacks",5722314,6221333002101,Sunbites Bread Bites with Cheese and Herbs - 68 g,sunbites-bread-bites-with-cheese-and-herbs-68-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002101.jpg
"Chips, Dips & Snacks",5722311,6221333002095,Sunbites Bread Bites with Sweet Pepper - 68 g,sunbites-bread-bites-with-sweet-pepper-68-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002095.jpg
"Chips, Dips & Snacks",5709882,6221333003009,Cheetos Chilli Puffs - 75 g,cheetos-chilli-puffs-75-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333003009.jpg
"Chips, Dips & Snacks",5709879,6221333002996,Cheetos Cheese Puffs - 75 g,cheetos-cheese-puffs-75-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333002996.jpg
"Chips, Dips & Snacks",5709876,6221333001951,Doritos Flaming Hot Lemon - 57 g,doritos-flaming-hot-lemon-57-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333001951.jpg
"Chips, Dips & Snacks",5709873,6221333001944,Doritos Flaming Hot - 57 g,doritos-flaming-hot-57-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333001944.jpg
"Chips, Dips & Snacks",5709870,6221333001937,Doritos Nacho Cheese - 57 g,doritos-nacho-cheese-57-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333001937.jpg
"Chips, Dips & Snacks",5709867,6221333001920,Doritos Sweet Chili Pepper - 57 g,doritos-sweet-chili-pepper-57-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333001920_2.jpg
"Chips, Dips & Snacks",5709861,6221333001784,Cheetos Spicy Tomato Popcorn - 58 g,cheetos-spicy-tomato-popcorn-58-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221333001784.jpg
"Chips, Dips & Snacks",5458529,6224002146816,Halo Plain Rice Cakes - 15 Pieces,halo-plain-rice-cakes-15-pieces,43.95,43.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146816.jpg
"Chips, Dips & Snacks",5458526,6224002146809,Halo Rice Cakes with Himalayan Salt - 15 Pieces,halo-rice-cakes-with-himalayan-salt-15-pieces,63.75,63.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146809.jpg
"Chips, Dips & Snacks",5458523,6224002146793,Halo Rice Cakes with Cumin - 15 Pieces,halo-rice-cakes-with-cumin-15-pieces,63.75,63.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146793.jpg
"Chips, Dips & Snacks",5458520,6224002146786,Halo Rice Cakes with Black Seeds - 15 Pieces,halo-rice-cakes-with-black-seeds-15-pieces,63.75,63.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146786.jpg
"Chips, Dips & Snacks",5458349,3577060101635,Maison Popcorn Truffle Flavor - 240 g,maison-popcorn-truffle-flavor-240-g,219.95,219.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/3/5/3577060101635.jpg
"Chips, Dips & Snacks",5432597,6224002146632,Halo Pea Chips with Sea Salt - 50 g,halo-pea-chips-with-sea-salt-50-g,19.95,19.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146632.jpg
"Chips, Dips & Snacks",5432594,6224002146625,Halo Sweet Pepper Pea Chips - 50 g,halo-sweet-pepper-pea-chips-50-g,19.95,19.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146625.jpg
"Chips, Dips & Snacks",5432591,6224002146618,Halo Spicy Beetroot Chips - 50 g,halo-spicy-beetroot-chips-50-g,19.95,19.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146618.jpg
"Chips, Dips & Snacks",5432588,6224002146601,Halo Beetroot Chips with Honey and Mustard - 50 g,halo-beetroot-chips-with-honey-and-mustard-50-g,19.95,19.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224002146601.jpg
"Chips, Dips & Snacks",5335814,6222035228226,Tiger Excellence Smoked Cheese Potato Chips - 75 g,tiger-excellence-smoked-cheese-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228226.jpg
"Chips, Dips & Snacks",5280875,6222035229391,Big Chips Classic Kettle Cooked Potato Chips - 75 g,big-chips-classic-kettle-cooked-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035229391_new.jpg
"Chips, Dips & Snacks",5280872,6222035228295,Big Chips Kettle Cooked Spiced Cheese Potato Chips - 75 g,big-chips-kettle-cooked-spiced-cheese-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228295_new.jpg
"Chips, Dips & Snacks",5280869,6222035228288,Big Chips Kettle Cooked Parmesan Cheese Potato Chips - 75 g,big-chips-kettle-cooked-parmesan-cheese-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228288.jpg
"Chips, Dips & Snacks",5280866,6222035228271,Big Chips Kettle Cooked Salt & Vinegar Potato Chips - 75 g,big-chips-kettle-cooked-salt-and-vinegar-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228271.jpg
"Chips, Dips & Snacks",5280863,6222035228264,Big Chips Kettle Cooked Cream & Onion Potato Chips - 75 g,big-chips-kettle-cooked-cream-and-onion-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228264_new.jpg
"Chips, Dips & Snacks",5280860,6222035228257,Tiger Excellence Sweet Chili Potato Chips - 75 g,tiger-excellence-sweet-chili-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228257.jpg
"Chips, Dips & Snacks",5280857,6222035228240,Tiger Excellence Lemon & Coriander Potato Chips - 75 g,tiger-excellence-lemon-and-coriander-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228240.jpg
"Chips, Dips & Snacks",5280854,6222035228233,Tiger Excellence Salt & Vinegar Potato Chips - 75 g,tiger-excellence-salt-and-vinegar-potato-chips-75-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035228233.jpg
"Chips, Dips & Snacks",5280851,6222035227441,Jaguar Prime Caramel Popcorn - 45 g,jaguar-prime-caramel-popcorn-45-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035227441.jpg
"Chips, Dips & Snacks",5280845,6222035227427,Jaguar Prime Sweet Cheese Crunch - 55 g,jaguar-prime-sweet-cheese-crunch-55-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035227427.jpg
"Chips, Dips & Snacks",5280842,6222035227410,Jaguar Prime Sweet Corn Crunch - 55 g,jaguar-prime-sweet-corn-crunch-55-g,10,10,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222035227410.jpg
"Chips, Dips & Snacks",5123685,6223004760433,Abu Auf Pretzel with Ketchup - 25 g,abu-auf-pretzel-with-ketchup-25-g,6.95,6.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223004760433.jpg
"Chips, Dips & Snacks",5058532,6224000582968,Chill Out Potato Chips with Lemon - 50 g,chill-out-potato-chips-with-lemon-50-g,14.45,14.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000582968.jpg
"Chips, Dips & Snacks",5029971,9556023211646,Jacker Hot & Spicy Potato Crisps - 100 g,jacker-hot-and-spicy-potato-crisps-100-g,108.95,108.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/9/5/9556023211646.jpg
"Chips, Dips & Snacks",5029968,9556023211615,Jacker Original Potato Crisps - 100 g,jacker-original-potato-crisps-100-g,108.95,108.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/9/5/9556023211615.jpg
"Chips, Dips & Snacks",5023260,6224000582876,Chill Out BBQ Potato Chips - 50 g,chill-out-bbq-potato-chips-50-g,14.45,14.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000582876.jpg
"Chips, Dips & Snacks",5023257,6224000582852,Chill Out Corn & Rice Chips with Cheese Flavor - 50 g,chill-out-cheese-potato-chips-50-g,14.45,14.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000582852.jpg
"Chips, Dips & Snacks",5023254,6224000582357,Chill Out Chicken Potato Chips - 50 g,chill-out-chicken-potato-chips-50-g,14.45,14.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000582357.jpg
"Chips, Dips & Snacks",5023251,6224000582203,Chill Out Sweet Chili Potato Chips - 50 g,chill-out-sweet-chili-potato-chips-50-g,14.45,14.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000582203.jpg
"Chips, Dips & Snacks",5023248,6224000582197,Chill Out Smoked BBQ Potato Chips - 50 g,chill-out-smoked-bbq-potato-chips-50-g,14.45,14.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000582197.jpg
"Chips, Dips & Snacks",5023245,6224000582180,Chill Out Sour Cream Potato Chips - 50 g,chill-out-sour-cream-potato-chips-50-g,14.45,14.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000582180.jpg
"Chips, Dips & Snacks",4992654,6223007291057,Twispy Baked Hummus Chili Lemon Chips - 50 g,تويسبي-رقائق-الحمص-المخبوزة-بالليمون-الحار-60-جم,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/m/i/microsoftteams-image_5__1_5.png
"Chips, Dips & Snacks",4992651,6223007291040,Twispy Baked Lentil Sour Cream & Onion Chips - 50 g,تويسبي-رقائق-العدس-المخبوزة-بالساور-كريم-والبصل-60-جم,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/m/i/microsoftteams-image_6__3.png
"Chips, Dips & Snacks",4992738,6223007291033,Twispy Baked Hummus Salt & Vinegar Chips - 50 g,twispy-baked-hummus-salt-vinegar-chips-60-g,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/w/twispy_baked_hummus_salt_vinegar_chips_60_g.png
